id,code,name,description,symbol
c_clave_unidad_G49,G49,Centímetro cúbico por minuto,,cm³/min
c_clave_unidad_G50,G50,Galón por hora,,gal/h
c_clave_unidad_G51,G51,Litro por segundo,,l/s
c_clave_unidad_G52,G52,Metro cúbico por día,,m³/d
c_clave_unidad_G53,G53,Metro cúbico por minuto,,m³/min
c_clave_unidad_G54,G54,Mililitro por día,,ml/d
c_clave_unidad_G55,G55,Mililitro por hora,,ml/h
c_clave_unidad_G56,G56,Pulgada cúbica por hora,,in³/h
c_clave_unidad_G57,G57,Pulgada cúbica por minuto,,in³/min
c_clave_unidad_G58,G58,Pulgada cúbica por segundo,,in³/s
c_clave_unidad_G59,G59,Miliamperio por litro minuto,,mA/(l·min)
c_clave_unidad_G60,G60,Voltio por bar,,V/bar
c_clave_unidad_G61,G61,Centímetro cúbico por día kelvin,,cm³/(d·K)
c_clave_unidad_G62,G62,Centímetro cúbico por hora kelvin,,cm³/(h·K)
c_clave_unidad_G63,G63,Centímetro cúbico por minuto kelvin,,cm³/(min·K)
c_clave_unidad_G64,G64,Centímetro cúbico por segundo kelvin,,cm³/(s·K)
c_clave_unidad_G65,G65,Litro por día kelvin,,l/(d·K)
c_clave_unidad_G66,G66,Litro por hora kelvin,,l/(h·K)
c_clave_unidad_G67,G67,Litro por minuto kelvin,,l/(min·K)
c_clave_unidad_G68,G68,Litro por segundo kelvin,,l/(s·K)
c_clave_unidad_G69,G69,Metro cúbico por día kelvin,,m³/(d·K)
c_clave_unidad_G7,G7,Hoja de microficha,,
c_clave_unidad_G70,G70,Metro cúbico por hora kelvin,,m³/(h·K)
c_clave_unidad_G71,G71,Metro cúbico por minuto kelvin,,m³/(min·K)
c_clave_unidad_G72,G72,Metro cúbico por segundo kelvin,,m³/(s·K)
c_clave_unidad_G73,G73,Mililitro por día kelvin,,ml/(d·K)
c_clave_unidad_G74,G74,Mililitro por hora kelvin,,ml/(h·K)
c_clave_unidad_G75,G75,Mililitro por minuto kelvin,,ml/(min·K)
c_clave_unidad_G76,G76,Mililitro por segundo kelvin,,ml/(s·K)
c_clave_unidad_G77,G77,Milímetro a la cuarta potencia ,,mm⁴
c_clave_unidad_G78,G78,Centímetro cúbico por día bar,,cm³/(d·bar)
c_clave_unidad_G79,G79,Centímetro cúbico por hora bar,,cm³/(h·bar)
c_clave_unidad_G80,G80,Centímetro cúbico por minuto bar,,cm³/(min·bar)
c_clave_unidad_G81,G81,Centímetro cúbico por segundo bar,,cm³/(s·bar)
c_clave_unidad_G82,G82,Litro por día bar,,l/(d·bar)
c_clave_unidad_G83,G83,Litro por hora bar,,l/(h·bar)
c_clave_unidad_G84,G84,Litro por minuto bar,,l/(min·bar)
c_clave_unidad_G85,G85,Litro por segundo bar,,l/(s·bar)
c_clave_unidad_G86,G86,Metro cúbico por día bar,,m³/(d·bar)
c_clave_unidad_G87,G87,Metro cúbico por hora bar,,m³/(h·bar)
c_clave_unidad_G88,G88,Metro cúbico por minuto bar,,m³/(min·bar)
c_clave_unidad_G89,G89,Metro cúbico por segundo bar,,m³/(s·bar)
c_clave_unidad_G90,G90,Mililitro por día bar,,ml/(d·bar)
c_clave_unidad_G91,G91,Mililitro por hora bar,,ml/(h·bar)
c_clave_unidad_G92,G92,Mililitro por minuto bar,,ml/(min·bar)
c_clave_unidad_G93,G93,Mililitro por segundo bar,,ml/(s·bar)
c_clave_unidad_G94,G94,Centímetro cúbico por bar,,cm³/bar
c_clave_unidad_G95,G95,Litro por bar,,l/bar
c_clave_unidad_G96,G96,Metro cúbico por bar,,m³/bar
c_clave_unidad_G97,G97,Mililitro por bar ,,ml/bar
c_clave_unidad_G98,G98,Micro henry por kiloOhm,,µH/kΩ
c_clave_unidad_G99,G99,Micro henry por Ohm,,µH/Ω
c_clave_unidad_GB,GB,Galón (EUA) por día,,gal (US)/d
c_clave_unidad_GBQ,GBQ,Gigabecquerel,,GBq
c_clave_unidad_GC,GC,Gramo por 100 gramos,,
c_clave_unidad_Gd,Gd,Barril bruto,,
c_clave_unidad_GDW,GDW,"Gramo, peso seco","Unidad de masa que define el número de gramos de un producto, sin tener en cuenta el contenido de agua del producto.",
c_clave_unidad_GE,GE,Libra por galón (EUA),,lb/gal (US)
c_clave_unidad_GF,GF,Gramo por metro (gramo por 100 centímetros),,g/m
c_clave_unidad_GFI,GFI,Gramo de isótopo fisible,Unidad de masa que define el número de gramos de un isótopo fisible (isótopo fisible: un isótopo cuyo núcleo es capaz de ser dividido cuando se irradia con neutrones de baja energía).,gi F/S
c_clave_unidad_GGR,GGR,Grandioso,Unidad de cuenta que define el número de unidades en múltiplos de 1728 (12 x 12 x 12).,
c_clave_unidad_GH,GH,Medio galón (US),,
c_clave_unidad_GIA,GIA,Gill (us),"Es Unidad de volumen inglesa en el sistema imperial y en los Estados Unidos. La versión imperial usada en el UK es de 5 onzas líquidas, y es equivalente a 142,0653125 ml; mientras que en los EUA es de 4 onzas líquidas, y es equivalente a 118,29411825 ml.",gi (US)
c_clave_unidad_GIC,GIC,"Gramo, incluido el contenedor","Unidad de masa que define el número de gramos de un producto, incluyendo su recipiente.",
c_clave_unidad_GII,GII,Gill (uk),"Es Unidad de volumen inglesa en el sistema imperial y en los Estados Unidos. La versión imperial usada en el UK es de 5 onzas líquidas, y es equivalente a 142.0653125 ml; mientras que en los EUA es de 4 onzas líquidas, y es equivalente a 118.29411825 ml.",gi (UK)
c_clave_unidad_GIP,GIP,"Grama, incluido el embalaje interior","Unidad de masa que define el número de gramos de un producto, incluyendo sus materiales de envasado interior.",
c_clave_unidad_GJ,GJ,Gramo por mililitro,,g/ml
c_clave_unidad_GK,GK,Gramo por kilogramo,,
c_clave_unidad_GL,GL,Gramo por litro,,g/l
c_clave_unidad_GLD,GLD,Galón seco (EUA),,dry gal (US)
c_clave_unidad_GLI,GLI,Galón (UK),"Es una unidad de volumen que se emplea en los países anglófonos (especialmente Estados Unidos) o con influencia de estos (como Liberia, Guatemala, Panamá, Honduras, Nicaragua, El Salvador, Colombia y parcialmente en México), para medir volúmenes de líquidos, principalmente la gasolina y su precio. Antiguamente, el volumen de un galón dependía de lo que se midiera, y dónde. Sin embargo, en el siglo XIX existían dos definiciones de uso común: ""galón de vino"" (wine gallon) y ""galón de cerveza británico"" (ale gallon).
Es equivalente a 3.7854 litros.",gal (UK)
c_clave_unidad_GLL,GLL,Galón (EUA),"Es una unidad de volumen que se emplea en los países anglófonos (especialmente Estados Unidos) o con influencia de estos (como Liberia, Guatemala, Panamá, Honduras, Nicaragua, El Salvador, Colombia y parcialmente en México), para medir volúmenes de líquidos, principalmente la gasolina y su precio. Antiguamente, el volumen de un galón dependía de lo que se midiera, y dónde. Sin embargo, en el siglo XIX existían dos definiciones de uso común: ""galón de vino"" (wine gallon) y ""galón de cerveza británico"" (ale gallon).",gal (US)
c_clave_unidad_GM,GM,Gramo por metro cuadrado,,g/m²
c_clave_unidad_GN,GN,Galón bruto,,
c_clave_unidad_GO,GO,Miligramo por metro cuadrado,,mg/m²
c_clave_unidad_GP,GP,Miligramo por metro cúbico,,mg/m³
c_clave_unidad_GQ,GQ,Microgramo por metro cúbico,,µg/m³
c_clave_unidad_GRM,GRM,Gramo,"Medida de masa, de símbolo g, que es igual a la milésima parte de un kilogramo.",g
c_clave_unidad_GRN,GRN,Grano,"Es la mínima unidad de masa en el sistema inglés de medidas. Se considera con el mismo valor en cualquier país anglosajón. Se utiliza para estimar con más sensibilidad y precisión la poca masa de pequeños objetos (medicamentos, drogas, pólvora, proyectiles, piezas de joyería, etc.).",gr
c_clave_unidad_GRO,GRO,Gross,Unidad de conteo que define el número de unidades en múltiplos de 144 (12 x 12).,gr
c_clave_unidad_GT,GT,Tonelada bruta,"Una unidad de masa igual a 2240 libras. Véase el Convenio internacional sobre arqueo de buques.

Sinónimo: ton (UK) o tonelada larga (US) (código común LTN) ",
c_clave_unidad_GV,GV,Gigajoule,,GJ
c_clave_unidad_GW,GW,Galón por mil pies cúbicos,,
c_clave_unidad_GWH,GWH,Gigawatt hora,,GW·h
c_clave_unidad_GY,GY,Patio grueso,,
c_clave_unidad_GZ,GZ,Sistema de calibración,,
c_clave_unidad_H03,H03,Henry por kiloOhm,,H/kΩ
c_clave_unidad_H04,H04,Henry por Ohm,,H/Ω
c_clave_unidad_H05,H05,Milihenry por kiloOhm,,mH/kΩ
c_clave_unidad_H06,H06,Milihenry por Ohm,,mH/Ω
c_clave_unidad_H07,H07,Pascal segundo por bar,,Pa·s/bar
c_clave_unidad_H08,H08,Microbequerel,,µBq
c_clave_unidad_H09,H09,Año recíproco,,1/y
c_clave_unidad_H1,H1,Media página - electrónica,,
c_clave_unidad_H10,H10,Hora recíproca,,1/h
c_clave_unidad_H11,H11,Mes recíproco,,1/mo
c_clave_unidad_H12,H12,Grado celsius por hora,,°C/h
c_clave_unidad_H13,H13,Grado celsius por minuto,,°C/min
c_clave_unidad_H14,H14,Grado celsius por segundo,,°C/s
c_clave_unidad_H15,H15,Centímetro cuadrado por gramo,,cm²/g
c_clave_unidad_H16,H16,Decámetro cuadrado,,dam²
c_clave_unidad_H18,H18,Hectómetro cuadrado,Sinónimo: hectárea,hm²
c_clave_unidad_H19,H19,Hectómetro cúbico,,hm³
c_clave_unidad_H2,H2,Medio litro,,
c_clave_unidad_H20,H20,Kilómetro cúbico,,km³
c_clave_unidad_H21,H21,Blanco,Unidad de conteo que define el número de blancos,
c_clave_unidad_H22,H22,Voltio pulgada cuadrada por libra fuerza,,V/(lbf/in²)
c_clave_unidad_H23,H23,Voltio por pulgada,,V/in
c_clave_unidad_H24,H24,Voltio por microsegundo,,V/µs
c_clave_unidad_H25,H25,Por ciento por kelvin,"Unidad de proporción, igual a 0,01, en relación con la unidad de base SI Kelvin.",%/K
c_clave_unidad_H26,H26,Ohm por metro,,Ω/m
c_clave_unidad_H27,H27,Grado por metro,,°/m
c_clave_unidad_H28,H28,Microfaradio por kilómetro,,µF/km
c_clave_unidad_H29,H29,Microgramo por litro,,µg/l
c_clave_unidad_H30,H30,Micrómetro cuadrado,,µm²
c_clave_unidad_H31,H31,Amperio por kilogramo,,A/kg
c_clave_unidad_H32,H32,Amperio cuadrado segundo,Es una unidad de medida basada en la energía o el calor que se permite pasar a través del fusible o interruptor durante una condición de cortocircuito.,A²·s
c_clave_unidad_H33,H33,Faradio por kilómetro,,F/km
c_clave_unidad_H34,H34,Hertz metro,,Hz·m
c_clave_unidad_H35,H35,Kelvin metro por watt,,K·m/W
c_clave_unidad_H36,H36,MegaOhm por kilómetro,,MΩ/km
c_clave_unidad_H37,H37,MegaOhm por metro,,MΩ/m
c_clave_unidad_H38,H38,Megaamperio,,MA
c_clave_unidad_H39,H39,Megahertz kilómetro,,MHz·km
c_clave_unidad_H40,H40,Newton por amperio,,N/A
c_clave_unidad_H41,H41,Newton metro watts elevado a la potencia menos 0.5,,N·m·W⁻⁰‧⁵
c_clave_unidad_H42,H42,Pascal por metro,,Pa/m
c_clave_unidad_H43,H43,Siemens por centímetro,,S/cm
c_clave_unidad_H44,H44,TeraOhm,,TΩ
c_clave_unidad_H45,H45,Voltio segundo por metro,,V·s/m
c_clave_unidad_H46,H46,Voltio por segundo,,V/s
c_clave_unidad_H47,H47,Watt por metro cúbico,,W/m³
c_clave_unidad_H48,H48,Attofarad,,aF
c_clave_unidad_H49,H49,Centímetro por hora,,cm/h
c_clave_unidad_H50,H50,Reciprocidad del centímetro cúbico,,cm⁻³
c_clave_unidad_H51,H51,Decibel per kilometro,,dB/km
c_clave_unidad_H52,H52,Decibel per metro,,dB/m
c_clave_unidad_H53,H53,Kilogramo por bar,,kg/bar
c_clave_unidad_H54,H54,Kilogramo por decímetro cúbico kelvin ,,(kg/dm³)/K
c_clave_unidad_H55,H55,Kilogramo por decímetro cúbico bar,,(kg/dm³)/bar
c_clave_unidad_H56,H56,Kilogramo por metro cuadrado segundo,,kg/(m²·s)
c_clave_unidad_H57,H57,Pulgada por dos pi por radián,,in/revolution
c_clave_unidad_H58,H58,Metro por voltio segundo,,m/(V·s)
c_clave_unidad_H59,H59,Metro cuadrado por newton,,m²/N
c_clave_unidad_H60,H60,Metro cúbico por metro cúbico,,m³/m³
c_clave_unidad_H61,H61,Milisiemens por centímetro,,mS/cm
c_clave_unidad_H62,H62,Milivoltio por minuto,,mV/min
c_clave_unidad_H63,H63,Miligramo por centímetro cuadrado,,mg/cm²
c_clave_unidad_H64,H64,Miligramo por gramo,,mg/g
c_clave_unidad_H65,H65,Mililitro por metro cúbico,,ml/m³
c_clave_unidad_H66,H66,Milímetro por año ,,mm/y
c_clave_unidad_H67,H67,Milímetro por hora,,mm/h
c_clave_unidad_H68,H68,MiliMol por gram,,mmol/g
c_clave_unidad_H69,H69,Picopascal por kilometro,,pPa/km
c_clave_unidad_H70,H70,Picosegundo,,ps
c_clave_unidad_H71,H71,Por ciento al mes,"Unidad de proporción, igual a 0,01, en relación a un mes.",%/mo
c_clave_unidad_H72,H72,Por ciento por hectobar,"Unidad de proporción, igual a 0,01, en relación con 100 veces la barra unitaria",%/hbar
c_clave_unidad_H73,H73,Por ciento por decakelvin,"Unidad de proporción, igual a 0,01, en relación con 10 veces la unidad de base SI Kelvin",%/daK
c_clave_unidad_H74,H74,Watt por metro,,W/m
c_clave_unidad_H75,H75,Decapascal,,daPa
c_clave_unidad_H76,H76,Gramo por milímetro,,g/mm
c_clave_unidad_H77,H77,Anchura del módulo,Unidad de medida utilizada para describir la anchura de los conjuntos electrónicos como una norma de instalación o una dimensión de montaje.,MW
c_clave_unidad_H78,H78,Centímetro convencional de agua,,Cm H $ ₂ $ O
c_clave_unidad_H79,H79,Escala francesa ,"Unidad de longitud usada para la medición de los diámetros de pequeños tubos como instrumentos urológicos y catéteres.
Sinónimos: Francés, Charrière, Charrière gauge.",Fg
c_clave_unidad_H80,H80,Unidad de bastidor,"Unidad de medida utilizada para describir la altura en unidades de bastidor del equipo destinado a ser montado en un bastidor de 19 pulgadas o un bastidor de 23 pulgadas. Unidad de bastidor tiene 1,45 pulgadas (44,45 mm) de alto.",U or RU
c_clave_unidad_H81,H81,Milímetro por minuto,,mm/min
c_clave_unidad_H82,H82,Punto grande,"Unidad de longitud que define el número de puntos grandes (punto grande: el software de Adobe (EUA) define el punto grande a ser exactamente 1/72 de pulgada (0,013 888 9 pulgadas o 0,352 777 8 milímetros)",bp
c_clave_unidad_H83,H83,Litro por kilogramo,,l/kg
c_clave_unidad_H84,H84,Gramos milímetro,,g·mm
c_clave_unidad_H85,H85,Semana recíproca,,1/wk
c_clave_unidad_H87,H87,Pieza,"Unidad de conteo que define el número de piezas (pieza: un solo artículo, artículo o ejemplar).",
c_clave_unidad_H88,H88,MegaOhm kilómetro,,MΩ·km
c_clave_unidad_H89,H89,Por ciento por Ohmio,"Unidad de proporción, igual a 0,01, en relación con un ángulo de un grado.",%/Ω
c_clave_unidad_H90,H90,Porcentaje por grado,"Unidad de proporción, igual a 0,01, en relación a múltiplos de diez mil.",%/°
c_clave_unidad_H91,H91,Por ciento por cada diez mil,"Unidad de proporción, igual a 0,01, en relación a múltiplos de cien mil.",%/10000
c_clave_unidad_H92,H92,Ciento por cien mil,"Unidad de proporción, igual a 0,01, en relación a múltiplos de cien.",%/100000
c_clave_unidad_H93,H93,Porcentaje por cien,"Unidad de proporción, igual a 0,01, en relación a múltiplos de mil.",%/100
c_clave_unidad_H94,H94,Por ciento por mil,"Unidad de proporción, igual a 0,01, en relación con la unidad derivada de SI volt.",%/1000
c_clave_unidad_H95,H95,Por ciento por voltio,"Unidad de proporción, igual a 0,01, en relación con una presión atmosférica de una barra.",%/V
c_clave_unidad_H96,H96,Tanto por ciento por bar,"Unidad de proporción, igual a 0,01, en relación con una presión atmosférica de una barra.",%/bar
c_clave_unidad_H98,H98,Por ciento por pulgada,"Unidad de proporción, igual a 0,01, en relación a una pulgada.",%/in
c_clave_unidad_H99,H99,Por ciento por metro,"Unidad de proporción, igual a 0,01, en relación con un metro.",%/m
c_clave_unidad_HA,HA,Madeja,"Unidad de longitud, típicamente para el hilado.",
c_clave_unidad_HAR,HAR,hectárea,Sinónimo: hectómetro cuadrado,decir ah
c_clave_unidad_HBA,HBA,Hectobar ,,hbar
c_clave_unidad_HBX,HBX,Ciento de cajas,Unidad de conteo que define el número de cajas en múltiplos de cien unidades de caja.,
c_clave_unidad_HC,HC,Conteo en cientos,Unidad de cuenta que define el número de unidades contadas en múltiplos de 100.,
c_clave_unidad_HD,HD,Media docena,,
c_clave_unidad_HDW,HDW,"Cien kilogramos, peso seco","Unidad de masa que define el número de cien kilogramos de un producto, sin tener en cuenta el contenido de agua del producto.",
c_clave_unidad_HE,HE,Centésima de un quilate,,
c_clave_unidad_HEA,HEA,Cabeza,Unidad de conteo que define el número de cabezas (cabeza: persona o animal considerada como un número.,
c_clave_unidad_HF,HF,Cien pies,,
c_clave_unidad_HGM,HGM,Hectogramo,,hg
c_clave_unidad_HH,HH,Cien pies cúbicos,Unidad de volumen igual a cien pies cúbicos.,
c_clave_unidad_HI,HI,Cien hojas,,
c_clave_unidad_HIU,HIU,Unidad internacional de cien,Unidad de cuenta que define el número de unidades internacionales en múltiplos de 100.,
c_clave_unidad_HJ,HJ,Potencia métrica,,Hp métrico
c_clave_unidad_HK,HK,Cien kilogramos,,
c_clave_unidad_HKM,HKM,"Cien kilogramos, masa neta","Unidad de masa que define el número de cientos de kilogramos de un producto, después de las deducciones.",
c_clave_unidad_HL,HL,Cien pies (lineal),,
c_clave_unidad_HLT,HLT,Hectolitro,"Es una unidad de volumen equivalente a cien litros, representado por el símbolo hl. Es el segundo múltiplo del litro y también equivale a 100 decímetros cúbicos (0,1 metros cúbicos).",hl
c_clave_unidad_HM,HM,Milla por hora (milla estatal),,mile/h
c_clave_unidad_HMQ,HMQ,Millones de metros cúbicos,Unidad de volumen igual a un millón de metros cúbicos.,Mm³
c_clave_unidad_HMT,HMT,Hectómetro,Es una unidad de longitud. Equivale a 100 metros. Hecto es el prefijo para 100 en el Sistema Internacional de Unidades.,hm
c_clave_unidad_HN,HN,Milímetro convencional de mercurio,,Mm Hg
c_clave_unidad_HO,HO,Cien onzas troy,,
c_clave_unidad_HP,HP,Milímetro convencional de agua,,Mm H $ ₂ $ O
c_clave_unidad_HPA,HPA,Hectolitro de alcohol puro,Unidad de volumen igual a cien litros de alcohol puro.,
c_clave_unidad_HS,HS,Cien pies cuadrados,,
c_clave_unidad_HT,HT,media hora,,
c_clave_unidad_HTZ,HTZ,Hertz,"Unidad de frecuencia del Sistema Internacional, de símbolo Hz, que equivale a la frecuencia de un fenómeno periódico cuyo período es 1 segundo.",Hz
c_clave_unidad_HUR,HUR,Hora,Es una unidad de tiempo que se corresponde con la vigésimo-cuarta parte de un día solar medio.,h
c_clave_unidad_HY,HY,Cien yardas,,
c_clave_unidad_IA,IA,Pulgada libra,,in·lb
c_clave_unidad_IC,IC,Contar por pulgada,,
c_clave_unidad_IE,IE,Personas,Unidad de conteo que define el número de personas.,
c_clave_unidad_IF,IF,Pulgadas de agua,Use una pulgada de agua (código común F78),
c_clave_unidad_II,II,Columna pulgada,,
c_clave_unidad_IM,IM,Impresión,,
c_clave_unidad_INH,INH,Pulgada,"Es una unidad de longitud antropométrica que equivale al ancho de la primera falange del pulgar, y más específicamente a su falange distal.",in
c_clave_unidad_INK,INK,Pulgada cuadrada,"Es una unidad de medida imperial, equivalente a la superficie de un cuadrado cuyo lado posee 1 pulgada de longitud (2,54 centímetros).",in²
c_clave_unidad_INQ,INQ,Pulgada cúbica,Sinónimo: pulgada cuadrada,in³
c_clave_unidad_IP,IP,póliza de seguros,,
c_clave_unidad_ISD,ISD,Grado internacional de azúcar,"Unidad de medida que define el contenido de azúcar de una solución, expresada en grados.",
c_clave_unidad_IT,IT,Recuento por centímetro,,
c_clave_unidad_IU,IU,Pulgada por segundo,,in/s
c_clave_unidad_IV,IV,Pulgada por segundo al cuadrado,,in/s²
c_clave_unidad_J10,J10,Por ciento por milímetro,"Unidad de proporción, igual a 0,01, en relación a un milímetro.",%/mm
c_clave_unidad_J12,J12,Por mille por psi,Unidad de presión igual a una milésima de psi (libra-fuerza por pulgada cuadrada).,‰/psi
c_clave_unidad_J13,J13,Grado api,Unidad de densidad relativa como una medida de cuán pesado o ligero es un líquido de petróleo comparado con agua (API: American Petroleum Institute).,°API
